year,stage,special,state,state_postal,state_fips,state_icpsr,county_name,county_fips,county_ansi,county_lat,county_long,jurisdiction,precinct,candidate,candidate_normalized,office,district,writein,party,mode,votes,candidate_opensecrets,candidate_wikidata,candidate_party,candidate_last,candidate_first,candidate_middle,candidate_full,candidate_suffix,candidate_nickname,candidate_fec,candidate_fec_name,candidate_google,candidate_govtrack,candidate_icpsr,candidate_maplight
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE U,Donald Trump,trump,US President,statewide,FALSE,,provisional,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE V,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE V,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE V,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE V,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE V,Gary Johnson,johnson,US President,statewide,FALSE,,election day,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE V,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE V,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE V,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE V,Donald Trump,trump,US President,statewide,FALSE,,election day,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE V,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE V,Donald Trump,trump,US President,statewide,FALSE,,advance in person,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE V,Donald Trump,trump,US President,statewide,FALSE,,provisional,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE W,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,737,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE W,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE W,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,465,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE W,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE W,Gary Johnson,johnson,US President,statewide,FALSE,,election day,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE W,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE W,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE W,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE W,Donald Trump,trump,US President,statewide,FALSE,,election day,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE W,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE W,Donald Trump,trump,US President,statewide,FALSE,,advance in person,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE W,Donald Trump,trump,US President,statewide,FALSE,,provisional,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE X,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE X,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE X,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE X,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE X,Gary Johnson,johnson,US President,statewide,FALSE,,election day,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE X,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE X,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE X,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE X,Donald Trump,trump,US President,statewide,FALSE,,election day,552,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE X,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE X,Donald Trump,trump,US President,statewide,FALSE,,advance in person,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE X,Donald Trump,trump,US President,statewide,FALSE,,provisional,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Y,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,674,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Y,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Y,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Y,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Y,Gary Johnson,johnson,US President,statewide,FALSE,,election day,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Y,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Y,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Y,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Y,Donald Trump,trump,US President,statewide,FALSE,,election day,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Y,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Y,Donald Trump,trump,US President,statewide,FALSE,,advance in person,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Y,Donald Trump,trump,US President,statewide,FALSE,,provisional,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Z,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Z,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Z,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Z,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Z,Gary Johnson,johnson,US President,statewide,FALSE,,election day,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Z,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Z,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Z,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Z,Donald Trump,trump,US President,statewide,FALSE,,election day,614,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Z,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Z,Donald Trump,trump,US President,statewide,FALSE,,advance in person,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PINCKNEYVILLE Z,Donald Trump,trump,US President,statewide,FALSE,,provisional,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS A,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS A,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS A,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,532,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS A,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS A,Gary Johnson,johnson,US President,statewide,FALSE,,election day,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS A,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS A,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS A,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS A,Donald Trump,trump,US President,statewide,FALSE,,election day,739,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS A,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS A,Donald Trump,trump,US President,statewide,FALSE,,advance in person,1262,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS A,Donald Trump,trump,US President,statewide,FALSE,,provisional,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS B,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS B,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS B,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS B,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS B,Gary Johnson,johnson,US President,statewide,FALSE,,election day,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,PUCKETTS B,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
